HGNC ID	Approved symbol	Alias symbol	Previous symbol	NCBI gene ID
HGNC:21906	CHCHD3	MICOS19		54927
HGNC:26467	CHCHD4	FLJ31709		131474
HGNC:26467	CHCHD4	TIMM40		131474
HGNC:26467	CHCHD4	MIA40		131474
HGNC:17840	CHCHD5	MGC11104	C2orf9	84269
HGNC:17840	CHCHD5	MIC14	C2orf9	84269
HGNC:17840	CHCHD5	MIX14	C2orf9	84269
HGNC:28184	CHCHD6	MGC13016		84303
HGNC:28184	CHCHD6	PPP1R23		84303
HGNC:28184	CHCHD6	CHCM1		84303
HGNC:28184	CHCHD6	Mic25		84303
HGNC:28184	CHCHD6	MICOS25		84303
HGNC:28314	CHCHD7	MGC2217		79145
HGNC:28314	CHCHD7	COX23		79145
HGNC:15559	CHCHD10	N27C7-4	C22orf16	400916
HGNC:15559	CHCHD10	MIX17A	C22orf16	400916
HGNC:1915	CHD1			1105
HGNC:1916	CHD1L	ALC1		9557
HGNC:1917	CHD2	FLJ38614		1106
HGNC:1917	CHD2	DKFZp547I1315		1106
HGNC:1917	CHD2	DKFZp781D1727		1106
HGNC:1917	CHD2	DKFZp686E01200		1106
HGNC:1918	CHD3	Mi-2a		1107
HGNC:1918	CHD3	ZFH		1107
HGNC:1918	CHD3	Mi2-ALPHA		1107
HGNC:1919	CHD4	Mi-2b		1108
HGNC:1919	CHD4	Mi2-BETA		1108
HGNC:16816	CHD5			26038
HGNC:19057	CHD6	KIAA1335		84181
HGNC:19057	CHD6	FLJ22369		84181
HGNC:19057	CHD6	dJ620E11.1		84181
HGNC:19057	CHD6	CHD5		84181
HGNC:19057	CHD6	RIGB		84181
HGNC:20626	CHD7	KIAA1416	CRG	55636
HGNC:20626	CHD7	FLJ20357	CRG	55636
HGNC:20626	CHD7	FLJ20361	CRG	55636
HGNC:20153	CHD8	KIAA1564	HELSNF1	57680
HGNC:20153	CHD8	DUPLIN	HELSNF1	57680
HGNC:25701	CHD9	FLJ12178		80205
HGNC:25701	CHD9	KIAA0308		80205
HGNC:25701	CHD9	BC022889		80205
HGNC:24288	CHDH			55349
HGNC:1925	CHEK1	CHK1		1111
HGNC:16627	CHEK2	CDS1	RAD53	11200
HGNC:16627	CHEK2	CHK2	RAD53	11200
HGNC:16627	CHEK2	HuCds1	RAD53	11200
HGNC:16627	CHEK2	PP1425	RAD53	11200
HGNC:16627	CHEK2	bA444G7	RAD53	11200
HGNC:16930	CHERP	ERPROT213-21		10523
HGNC:16930	CHERP	DAN16		10523
HGNC:20455	CHFR	FLJ10796		55743
HGNC:20455	CHFR	RNF196		55743
HGNC:1929	CHGA			1113
HGNC:1930	CHGB	SgI	SCG1	1114
HGNC:1932	CHI3L1	GP39		1116
HGNC:1932	CHI3L1	YKL40		1116
HGNC:1932	CHI3L1	YK-40		1116
HGNC:1933	CHI3L2	YKL-39		1117
HGNC:1933	CHI3L2	YKL39		1117
HGNC:17432	CHIA	AMCase		27159
HGNC:17432	CHIA	TSA1902		27159
HGNC:17432	CHIA	CHIT2		27159
HGNC:1934	CHIC1	BRX		53344
HGNC:1935	CHIC2	BTL		26511
HGNC:28474	CHID1	MGC3234		66005
HGNC:28474	CHID1	FLJ42707		66005
HGNC:28474	CHID1	SI-CLP		66005
HGNC:1936	CHIT1	CHIT		1118
HGNC:1936	CHIT1	CHI3		1118
HGNC:1937	CHKA	CKI	CHK	1119
HGNC:1938	CHKB	CHETK	CHKL	1120
HGNC:1939	CHL1	CALL		10752
HGNC:1939	CHL1	L1CAM2		10752
HGNC:1939	CHL1	FLJ44930		10752
HGNC:1939	CHL1	MGC132578		10752
HGNC:1940	CHM	REP-1	TCD	1121
HGNC:1940	CHM	REP-1	DXS540	1121
HGNC:1941	CHML	REP-2		1122
HGNC:8740	CHMP1A	KIAA0047	PRSM1	5119
HGNC:8740	CHMP1A	KIAA0047	PCOLN3	5119
HGNC:8740	CHMP1A	CHMP1	PRSM1	5119
HGNC:8740	CHMP1A	CHMP1	PCOLN3	5119
HGNC:8740	CHMP1A	Vps46A	PRSM1	5119
HGNC:8740	CHMP1A	Vps46A	PCOLN3	5119
HGNC:24287	CHMP1B	CHMP1.5		57132
HGNC:24287	CHMP1B	C18orf2		57132
HGNC:24287	CHMP1B	Vps46B		57132
HGNC:30216	CHMP2A	BC-2		27243
HGNC:30216	CHMP2A	CHMP2		27243
HGNC:30216	CHMP2A	VPS2		27243
HGNC:30216	CHMP2A	VPS2A		27243
HGNC:24537	CHMP2B	DKFZP564O123		25978
HGNC:24537	CHMP2B	CHMP2.5		25978
HGNC:24537	CHMP2B	VPS2B		25978
HGNC:29865	CHMP3	NEDF	VPS24	51652
HGNC:29865	CHMP3	CGI-149	VPS24	51652
HGNC:20274	CHMP4A	HSPC134	C14orf123	29082
HGNC:20274	CHMP4A	VPS32A	C14orf123	29082
HGNC:16171	CHMP4B	dJ553F4.4	C20orf178	128866
HGNC:16171	CHMP4B	Shax1	C20orf178	128866
HGNC:16171	CHMP4B	SNF7-2	C20orf178	128866
HGNC:16171	CHMP4B	VPS32B	C20orf178	128866
HGNC:30599	CHMP4C	MGC22825		92421
HGNC:30599	CHMP4C	Shax3		92421
HGNC:30599	CHMP4C	VPS32C		92421
HGNC:26942	CHMP5	HSPC177	C9orf83	51510
HGNC:26942	CHMP5	HSPC177	SNF7DC2	51510
HGNC:26942	CHMP5	CGI-34	C9orf83	51510
HGNC:26942	CHMP5	CGI-34	SNF7DC2	51510
HGNC:26942	CHMP5	Vps60	C9orf83	51510
HGNC:26942	CHMP5	Vps60	SNF7DC2	51510
HGNC:25675	CHMP6	FLJ11749		79643
HGNC:25675	CHMP6	VPS20		79643
HGNC:28439	CHMP7	MGC29816		91782
HGNC:1943	CHN1	RhoGAP2	CHN	1123
HGNC:1943	CHN1	RhoGAP2	DURS2	1123
HGNC:1943	CHN1	ARHGAP2	CHN	1123
HGNC:1943	CHN1	ARHGAP2	DURS2	1123
HGNC:1943	CHN1	n-chimerin	CHN	1123
HGNC:1943	CHN1	n-chimerin	DURS2	1123
HGNC:1944	CHN2	ARHGAP3		1124
HGNC:1944	CHN2	RhoGAP3		1124
HGNC:17807	CHODL	FLJ12627	C21orf68	140578
HGNC:17807	CHODL	PRED12	C21orf68	140578
HGNC:17807	CHODL	MT75	C21orf68	140578
HGNC:14525	CHORDC1	CHP1		26973
HGNC:14525	CHORDC1	CHP-1		26973
HGNC:17433	CHP1	Sid470p		11261
HGNC:17433	CHP1	CHP		11261
HGNC:17433	CHP1	SLC9A1BP		11261
HGNC:17433	CHP1	p22		11261
HGNC:17433	CHP1	p24		11261
HGNC:24927	CHP2			63928
HGNC:24291	CHPF	CSS2		79586
HGNC:24291	CHPF	CHSY2		79586
HGNC:29270	CHPF2	KIAA1402		54480
HGNC:29270	CHPF2	ChSy-3		54480
HGNC:29270	CHPF2	CSGlcA-T		54480
HGNC:17852	CHPT1	CPT1		56994
HGNC:13544	CHRAC1	CHRAC15		54108
HGNC:13544	CHRAC1	YCL1		54108
HGNC:1949	CHRD			8646
HGNC:29861	CHRDL1	NRLN1	MGC1	91851
HGNC:29861	CHRDL1	CHL	MGC1	91851
HGNC:24168	CHRDL2	BNF1		25884
HGNC:15781	CHRFAM7A	D-10		89832
HGNC:15781	CHRFAM7A	CHRNA7-DR1		89832
HGNC:1950	CHRM1			1128
HGNC:1951	CHRM2			1129
HGNC:1952	CHRM3			1131
HGNC:1953	CHRM4			1132
HGNC:1954	CHRM5			1133
HGNC:1955	CHRNA1		CHRNA	1134
HGNC:1956	CHRNA2			1135
HGNC:1957	CHRNA3			1136
HGNC:1958	CHRNA4	BFNC	EBN	1137
HGNC:1958	CHRNA4	BFNC	EBN1	1137
HGNC:1959	CHRNA5			1138
HGNC:15963	CHRNA6			8973
HGNC:1960	CHRNA7			1139
HGNC:14079	CHRNA9	NACHRA9		55584
HGNC:13800	CHRNA10			57053
HGNC:1961	CHRNB1		CHRNB	1140
HGNC:1962	CHRNB2			1141
HGNC:1963	CHRNB3			1142
HGNC:1964	CHRNB4			1143
HGNC:1965	CHRND		ACHRD	1144
HGNC:1966	CHRNE	ACHRE		1145
HGNC:1967	CHRNG		ACHRG	1146
HGNC:1969	CHST1	C6ST		8534
HGNC:1969	CHST1	KSGal6ST		8534
HGNC:1970	CHST2	C6ST		9435
HGNC:1971	CHST3	C6ST		9469
HGNC:1971	CHST3	C6ST1		9469
HGNC:1972	CHST4	HEC-GLCNAC-6-ST		10164
HGNC:1972	CHST4	LSST		10164
HGNC:1973	CHST5	I-GLCNAC-6-ST		23563
HGNC:1973	CHST5	FLJ22167		23563
HGNC:6938	CHST6		MCDC1	4166
HGNC:13817	CHST7	C6ST-2		56548
HGNC:13817	CHST7	C6ST2		56548
HGNC:15993	CHST8	GALNAC-4-ST1		64377
HGNC:19898	CHST9	GALNAC4ST-2		83539
HGNC:19898	CHST9	GALNAC-4-ST2		83539
HGNC:19650	CHST10	HNK-1ST		9486
HGNC:17422	CHST11	C4ST1		50515
HGNC:17422	CHST11	C4St-1		50515
HGNC:17422	CHST11	C4ST		50515
HGNC:17422	CHST11	HSA269537		50515
HGNC:17423	CHST12	C4S-2		55501
HGNC:17423	CHST12	C4ST2		55501
HGNC:21755	CHST13	C4ST3		166012
HGNC:24464	CHST14	HD4ST	D4ST1	113189
HGNC:24464	CHST14	D4ST-1	D4ST1	113189
HGNC:18137	CHST15	GALNAC4S-6ST		51363
HGNC:18137	CHST15	BRAG		51363
HGNC:18137	CHST15	KIAA0598		51363
HGNC:17198	CHSY1	KIAA0990		22856
HGNC:17198	CHSY1	CSS1		22856
HGNC:24293	CHSY3	CSS3		337876
HGNC:24293	CHSY3	CHSY-2		337876
HGNC:24353	CHTF8	FLJ20400		54921
HGNC:24353	CHTF8	CTF8		54921
HGNC:18435	CHTF18	CHL12	C16orf41	63922
HGNC:18435	CHTF18	C321D2.4	C16orf41	63922
HGNC:18435	CHTF18	Ctf18	C16orf41	63922
HGNC:24511	CHTOP	DKFZP547E1010	C1orf77	26097
HGNC:24511	CHTOP	SRAG	C1orf77	26097
HGNC:24511	CHTOP	FOP	C1orf77	26097
HGNC:1974	CHUK	IKK1	TCF16	1147
HGNC:1974	CHUK	IKK-alpha	TCF16	1147
HGNC:1974	CHUK	IkBKA	TCF16	1147
HGNC:1974	CHUK	NFKBIKA	TCF16	1147
HGNC:1974	CHUK	IKKA	TCF16	1147
HGNC:20099	CHURC1	My015	C14orf52	91612
HGNC:20099	CHURC1	FLJ33064	C14orf52	91612
HGNC:14280	CIAO1	CIA1	WDR39	9391
HGNC:26235	CIAO2A	FLJ22875	FAM96A	84191
HGNC:26235	CIAO2A	CIA2A	FAM96A	84191
HGNC:24261	CIAO2B	CGI-128	FAM96B	51647
HGNC:24261	CIAO2B	MIP18	FAM96B	51647
HGNC:24261	CIAO2B	CIA2B	FAM96B	51647
HGNC:14179	CIAO3	FLJ21988	NARFL	64428
HGNC:14179	CIAO3	PRN	NARFL	64428
HGNC:14179	CIAO3	HPRN	NARFL	64428
HGNC:14179	CIAO3	IOP1	NARFL	64428
HGNC:14179	CIAO3	NAR1	NARFL	64428
HGNC:28050	CIAPIN1	Anamorsin		57019
HGNC:28050	CIAPIN1	CIAE2		57019
HGNC:25200	CIART	BC017397	C1orf51	148523
HGNC:16920	CIB1	SIP2-28		10519
HGNC:16920	CIB1	CIB		10519
HGNC:16920	CIB1	KIP		10519
HGNC:24579	CIB2	KIP2	DFNB48	10518
HGNC:24579	CIB2	KIP2	USH1J	10518
HGNC:24580	CIB3	KIP3		117286
HGNC:33703	CIB4			130106
HGNC:14214	CIC	KIAA0306		23152
HGNC:1976	CIDEA	CIDE-A		1149
HGNC:1977	CIDEB			27141
HGNC:24229	CIDEC	CIDE-3		63924
HGNC:24229	CIDEC	FLJ20871		63924
HGNC:24229	CIDEC	Fsp27		63924
HGNC:7067	CIITA	C2TA	MHC2TA	4261
HGNC:7067	CIITA	NLRA	MHC2TA	4261
HGNC:1980	CILP	HsT18872		8483
HGNC:24213	CILP2	MGC45771		148113
HGNC:23789	CINP	MGC849		51550
HGNC:29302	CIP2A		KIAA1524	57650
HGNC:20365	CIPC		KIAA1737	85457
HGNC:24217	CIR1	CIR		9541
HGNC:1982	CIRBP	CIRP		1153
HGNC:30880	CISD1	MDS029	C10orf70	55847
HGNC:30880	CISD1	MDS029	ZCD1	55847
HGNC:30880	CISD1	mitoNEET	C10orf70	55847
HGNC:30880	CISD1	mitoNEET	ZCD1	55847
HGNC:24212	CISD2	Miner1	ZCD2	493856
HGNC:24212	CISD2	Miner1	WFS2	493856
HGNC:24212	CISD2	ERIS	ZCD2	493856
HGNC:24212	CISD2	ERIS	WFS2	493856
HGNC:24212	CISD2	NAF-1	ZCD2	493856
HGNC:24212	CISD2	NAF-1	WFS2	493856
HGNC:27578	CISD3	Miner2		284106
HGNC:1984	CISH	CIS		1154
HGNC:1984	CISH	G18		1154
HGNC:1984	CISH	CIS-1		1154
HGNC:1984	CISH	SOCS		1154
HGNC:1985	CIT	KIAA0949		11113
HGNC:1985	CIT	STK21		11113
HGNC:1985	CIT	CRIK		11113
HGNC:1985	CIT	CITK		11113
HGNC:1986	CITED1		MSG1	4435
HGNC:1987	CITED2	MRG1		10370
HGNC:18696	CITED4			163732
HGNC:16744	CIZ1	LSFR1		25792
HGNC:16744	CIZ1	ZNF356		25792
HGNC:1990	CKAP2	LB1		26586
HGNC:1990	CKAP2	FLJ10749		26586
HGNC:1990	CKAP2	se20-10		26586
HGNC:1990	CKAP2	TMAP		26586
HGNC:26877	CKAP2L	FLJ40629		150468
HGNC:26877	CKAP2L	radmis		150468
HGNC:16991	CKAP4	P63		10970
HGNC:16991	CKAP4	CLIMP-63		10970
HGNC:16991	CKAP4	ERGIC-63		10970
HGNC:28959	CKAP5	ch-TOG		9793
HGNC:28959	CKAP5	KIAA0097		9793
HGNC:28959	CKAP5	TOG		9793
HGNC:28959	CKAP5	TOGp		9793
HGNC:1991	CKB		CKBB	1152
HGNC:13253	CKLF	UCK-1	CKLF1	51192
HGNC:13253	CKLF	CKLF3	CKLF1	51192
HGNC:13253	CKLF	CKLF4	CKLF1	51192
HGNC:13253	CKLF	HSPC224	CKLF1	51192
HGNC:13253	CKLF	C32	CKLF1	51192
HGNC:1994	CKM		CKMM	1158
HGNC:31736	CKMT1A		CKMT1	548596
HGNC:1995	CKMT1B	UMTCK	CKMT	1159
HGNC:1995	CKMT1B	UMTCK	CKMT1	1159
HGNC:1996	CKMT2	SMTCK		1160
HGNC:19083	CKS1B	ckshs1		1163
HGNC:19083	CKS1B	CKS1		1163
HGNC:2000	CKS2			1164
HGNC:17088	CLASP1	KIAA0622		23332
HGNC:17088	CLASP1	MAST1		23332
HGNC:17078	CLASP2	KIAA0627		23122
HGNC:17731	CLASRP	SWAP2	SFRS16	11129
HGNC:17731	CLASRP	CLASP	SFRS16	11129
HGNC:20126	CLBA1		C14orf79	122616
HGNC:2014	CLC	LGALS10		1178
HGNC:2014	CLC	MGC149659		1178
HGNC:2014	CLC	Gal-10		1178
HGNC:2015	CLCA1	CaCC		1179
HGNC:2015	CLCA1	CLCRG1		1179
HGNC:2016	CLCA2	CLCRG2		9635
HGNC:2018	CLCA4	CaCC2		22802
HGNC:29675	CLCC1	MCLC		23155
HGNC:17412	CLCF1	NNT1		23529
HGNC:17412	CLCF1	BSF3		23529
HGNC:17412	CLCF1	CLC		23529
HGNC:17412	CLCF1	NR6		23529
HGNC:17412	CLCF1	CISS2		23529
HGNC:17412	CLCF1	BSF-3		23529
HGNC:17412	CLCF1	NNT-1		23529
HGNC:2019	CLCN1	CLC1		1180
HGNC:2019	CLCN1	ClC-1		1180
HGNC:2020	CLCN2	CLC2		1181
HGNC:2020	CLCN2	EJM6		1181
HGNC:2020	CLCN2	ClC-2		1181
HGNC:2021	CLCN3	CLC3		1182
HGNC:2021	CLCN3	ClC-3		1182
HGNC:2022	CLCN4	CLC4		1183
HGNC:2022	CLCN4	ClC-4		1183
HGNC:2023	CLCN5	DENTS	NPHL2	1184
HGNC:2023	CLCN5	DENTS	NPHL1	1184
HGNC:2023	CLCN5	XLRH	NPHL2	1184
HGNC:2023	CLCN5	XLRH	NPHL1	1184
HGNC:2023	CLCN5	hClC-K2	NPHL2	1184
HGNC:2023	CLCN5	hClC-K2	NPHL1	1184
HGNC:2023	CLCN5	hCIC-K2	NPHL2	1184
HGNC:2023	CLCN5	hCIC-K2	NPHL1	1184
HGNC:2023	CLCN5	CLC5	NPHL2	1184
HGNC:2023	CLCN5	CLC5	NPHL1	1184
HGNC:2023	CLCN5	XRN	NPHL2	1184
HGNC:2023	CLCN5	XRN	NPHL1	1184
HGNC:2023	CLCN5	ClC-5	NPHL2	1184
HGNC:2023	CLCN5	ClC-5	NPHL1	1184
HGNC:2024	CLCN6	CLC-6		1185
HGNC:2024	CLCN6	KIAA0046		1185
HGNC:2024	CLCN6	ClC-6		1185
HGNC:2025	CLCN7	CLC-7		1186
HGNC:2025	CLCN7	OPTA2		1186
HGNC:2025	CLCN7	CLC7		1186
HGNC:2025	CLCN7	ClC-7		1186
HGNC:2025	CLCN7	PPP1R63		1186
HGNC:2026	CLCNKA	hClC-Ka		1187
HGNC:2027	CLCNKB	hClC-Kb		1188
HGNC:2032	CLDN1	SEMP1		9076
HGNC:2032	CLDN1	ILVASC		9076
HGNC:2041	CLDN2			9075
HGNC:2045	CLDN3	RVP1	C7orf1	1365
HGNC:2045	CLDN3	RVP1	CPETR2	1365
HGNC:2045	CLDN3	CPE-R2	C7orf1	1365
HGNC:2045	CLDN3	CPE-R2	CPETR2	1365
HGNC:2045	CLDN3	HRVP1	C7orf1	1365
HGNC:2045	CLDN3	HRVP1	CPETR2	1365
HGNC:2046	CLDN4	CPE-R	CPETR	1364
HGNC:2046	CLDN4	CPE-R	CPETR1	1364
HGNC:2046	CLDN4	WBSCR8	CPETR	1364
HGNC:2046	CLDN4	WBSCR8	CPETR1	1364
HGNC:2046	CLDN4	hCPE-R	CPETR	1364
HGNC:2046	CLDN4	hCPE-R	CPETR1	1364
HGNC:2047	CLDN5	CPETRL1	AWAL	7122
HGNC:2047	CLDN5	CPETRL1	TMVCF	7122
HGNC:2047	CLDN5	BEC1	AWAL	7122
HGNC:2047	CLDN5	BEC1	TMVCF	7122
HGNC:2048	CLDN6			9074
HGNC:2049	CLDN7	Hs.84359	CEPTRL2	1366
HGNC:2049	CLDN7	Hs.84359	CPETRL2	1366
HGNC:2050	CLDN8			9073
HGNC:2051	CLDN9			9080
HGNC:2033	CLDN10	OSP-L		9071
HGNC:2033	CLDN10	CPETRL3		9071
HGNC:8514	CLDN11	OSP	OTM	5010
HGNC:2034	CLDN12			9069
HGNC:2035	CLDN14		DFNB29	23562
HGNC:2036	CLDN15			24146
HGNC:2037	CLDN16	PCLN1		10686
HGNC:2037	CLDN16	HOMG3		10686
HGNC:2038	CLDN17	MGC126552		26285
HGNC:2038	CLDN17	MGC126554		26285
HGNC:2039	CLDN18		SFTPJ	51208
HGNC:2040	CLDN19			149461
HGNC:2042	CLDN20			49861
HGNC:2044	CLDN22	CLDN21		53842
HGNC:17591	CLDN23	CLDNL		137075
HGNC:37200	CLDN24		CLDN21	100132463
HGNC:37218	CLDN25			644672
HGNC:51259	CLDN34			100288814
HGNC:1322	CLDND1	Z38	C3orf4	56650
HGNC:28511	CLDND2	MGC33839		125875
HGNC:24355	CLEC1A	CLEC1		51267
HGNC:24355	CLEC1A	MGC34328		51267
HGNC:24356	CLEC1B	CLEC2		51266
HGNC:24191	CLEC2A	UNQ5792		387836
HGNC:24191	CLEC2A	INPE5792		387836
HGNC:24191	CLEC2A	KACL		387836
HGNC:24191	CLEC2A	PILAR		387836
HGNC:2053	CLEC2B	AICL	CLECSF2	9976
HGNC:2053	CLEC2B	HP10085	CLECSF2	9976
HGNC:14351	CLEC2D	LLT1		29121
HGNC:14351	CLEC2D	CLAX		29121
HGNC:14351	CLEC2D	OCIL		29121
HGNC:21969	CLEC2L	FLJ32986		154790
HGNC:2052	CLEC3A		CLECSF1	10143
HGNC:11891	CLEC3B	TN	TNA	7123
HGNC:13257	CLEC4A	DCIR	CLECSF6	50856
HGNC:13257	CLEC4A	DDB27	CLECSF6	50856
HGNC:13257	CLEC4A	CD367	CLECSF6	50856
HGNC:13258	CLEC4C	HECL	CLECSF11	170482
HGNC:13258	CLEC4C	HECL	CLECSF7	170482
HGNC:13258	CLEC4C	DLEC	CLECSF11	170482
HGNC:13258	CLEC4C	DLEC	CLECSF7	170482
HGNC:13258	CLEC4C	BDCA2	CLECSF11	170482
HGNC:13258	CLEC4C	BDCA2	CLECSF7	170482
HGNC:13258	CLEC4C	CD303	CLECSF11	170482
HGNC:13258	CLEC4C	CD303	CLECSF7	170482
HGNC:14554	CLEC4D	Mpcl	CLECSF8	338339
HGNC:14554	CLEC4D	CD368	CLECSF8	338339
HGNC:14554	CLEC4D	MCL	CLECSF8	338339
HGNC:14554	CLEC4D	Dectin-3	CLECSF8	338339
HGNC:14555	CLEC4E	mincle	CLECSF9	26253
HGNC:25357	CLEC4F	FLJ39110	CLECSF13	165530
HGNC:25357	CLEC4F	KCLR	CLECSF13	165530
HGNC:24591	CLEC4G	UNQ431		339390
HGNC:24591	CLEC4G	LSECtin		339390
HGNC:13523	CLEC4M	HP10347	CD209L	10332
HGNC:13523	CLEC4M	HP10347	CD299	10332
HGNC:13523	CLEC4M	DC-SIGNR	CD209L	10332
HGNC:13523	CLEC4M	DC-SIGNR	CD299	10332
HGNC:13523	CLEC4M	LSIGN	CD209L	10332
HGNC:13523	CLEC4M	LSIGN	CD299	10332
HGNC:13523	CLEC4M	DCSIGNR	CD209L	10332
HGNC:13523	CLEC4M	DCSIGNR	CD299	10332
HGNC:13523	CLEC4M	DC-SIGN2	CD209L	10332
HGNC:13523	CLEC4M	DC-SIGN2	CD299	10332
HGNC:2054	CLEC5A	MDL-1	CLECSF5	23601
HGNC:14556	CLEC6A	dectin-2	CLECSF10	93978
HGNC:14558	CLEC7A	dectin-1	CLECSF12	64581
HGNC:14558	CLEC7A	hDectin-1	CLECSF12	64581
HGNC:14558	CLEC7A	CD369	CLECSF12	64581
HGNC:14558	CLEC7A	SCARE2	CLECSF12	64581
HGNC:26705	CLEC9A	UNQ9341		283420
HGNC:26705	CLEC9A	HEEE9341		283420
HGNC:26705	CLEC9A	CD370		283420
HGNC:26705	CLEC9A	DNGR-1		283420
HGNC:16916	CLEC10A	HML2	CLECSF13	10462
HGNC:16916	CLEC10A	HML2	CLECSF14	10462
HGNC:16916	CLEC10A	HML	CLECSF13	10462
HGNC:16916	CLEC10A	HML	CLECSF14	10462
HGNC:16916	CLEC10A	CD301	CLECSF13	10462
HGNC:16916	CLEC10A	CD301	CLECSF14	10462
HGNC:10576	CLEC11A	P47	SCGF	6320
HGNC:10576	CLEC11A	LSLCL	SCGF	6320
HGNC:10576	CLEC11A	CLECSF3	SCGF	6320
HGNC:31713	CLEC12A	CLL-1		160364
HGNC:31713	CLEC12A	MICL		160364
HGNC:31713	CLEC12A	CD371		160364
HGNC:31713	CLEC12A	DCAL-2		160364
HGNC:31966	CLEC12B			387837
HGNC:19832	CLEC14A		C14orf27	161198
HGNC:29013	CLEC16A	Gop-1	KIAA0350	23274
HGNC:34520	CLEC17A	FLJ45910		388512
HGNC:30388	CLEC18A		MRCL	348174
HGNC:33849	CLEC18B		MRCL2	497190
HGNC:28538	CLEC18C	MGC34761	MRCL3	283971
HGNC:34522	CLEC19A			728276
HGNC:34521	CLEC20A	FLJ44005	NCRNA00083	400797
HGNC:34521	CLEC20A	FLJ44005	LINC00083	400797
HGNC:34521	CLEC20A	RP4-593C16.2	NCRNA00083	400797
HGNC:34521	CLEC20A	RP4-593C16.2	LINC00083	400797
HGNC:24462	CLECL1	DCAL1		160365
HGNC:2060	CLGN			1047
HGNC:26453	CLHC1	FLJ31438	C2orf63	130162
HGNC:2062	CLIC1	NCC27		1192
HGNC:2062	CLIC1	p64CLCP		1192
HGNC:2062	CLIC1	G6		1192
HGNC:2063	CLIC2	XAP121		1193
HGNC:2064	CLIC3			9022
HGNC:13518	CLIC4	DKFZP566G223		25932
HGNC:13518	CLIC4	CLIC4L		25932
HGNC:13518	CLIC4	P64H1		25932
HGNC:13518	CLIC4	H1		25932
HGNC:13518	CLIC4	huH1		25932
HGNC:13518	CLIC4	p64H1		25932
HGNC:13517	CLIC5	DFNB102		53405
HGNC:2065	CLIC6	CLIC5	CLIC1L	54102
HGNC:23186	CLINT1	ENTH		9685
HGNC:23186	CLINT1	KIAA0171		9685
HGNC:23186	CLINT1	EPNR		9685
HGNC:23186	CLINT1	CLINT		9685
HGNC:10461	CLIP1	CYLN1	RSN	6249
HGNC:10461	CLIP1	CLIP170	RSN	6249
HGNC:10461	CLIP1	CLIP	RSN	6249
HGNC:10461	CLIP1	CLIP-170	RSN	6249
HGNC:2586	CLIP2	CLIP-115	WBSCR4	7461
HGNC:2586	CLIP2	CLIP-115	CYLN2	7461
HGNC:2586	CLIP2	CLIP-115	WBSCR3	7461
HGNC:2586	CLIP2	KIAA0291	WBSCR4	7461
HGNC:2586	CLIP2	KIAA0291	CYLN2	7461
HGNC:2586	CLIP2	KIAA0291	WBSCR3	7461
HGNC:2586	CLIP2	WSCR4	WBSCR4	7461
HGNC:2586	CLIP2	WSCR4	CYLN2	7461
HGNC:2586	CLIP2	WSCR4	WBSCR3	7461
HGNC:2586	CLIP2	CLIP	WBSCR4	7461
HGNC:2586	CLIP2	CLIP	CYLN2	7461
HGNC:2586	CLIP2	CLIP	WBSCR3	7461
HGNC:2586	CLIP2	WSCR3	WBSCR4	7461
HGNC:2586	CLIP2	WSCR3	CYLN2	7461
HGNC:2586	CLIP2	WSCR3	WBSCR3	7461
HGNC:24314	CLIP3	CLIPR-59		25999
HGNC:24314	CLIP3	RSNL1		25999
HGNC:26108	CLIP4	FLJ21069	RSNL2	79745
HGNC:2068	CLK1			1195
HGNC:2069	CLK2	clk2		1196
HGNC:2071	CLK3	clk3		1198
HGNC:13659	CLK4			57396
HGNC:24070	CLLU1OS			574016
HGNC:19972	CLMN	FLJ12383		79789
HGNC:19972	CLMN	KIAA1188		79789
HGNC:19972	CLMN	KIAA0500		79789
HGNC:24039	CLMP	ASAM		79827
HGNC:24039	CLMP	FLJ22415		79827
HGNC:24039	CLMP	ACAM		79827
HGNC:2074	CLN3	JNCL	BTS	1201
HGNC:2074	CLN3	BTN1	BTS	1201
HGNC:2076	CLN5			1203
HGNC:2077	CLN6	FLJ20561		54982
HGNC:2077	CLN6	HsT18960		54982
HGNC:2077	CLN6	nclf		54982
HGNC:2079	CLN8	FLJ39417	EPMR	2055
HGNC:2079	CLN8	FLJ39417	C8orf61	2055
HGNC:2079	CLN8	TLCD6	EPMR	2055
HGNC:2079	CLN8	TLCD6	C8orf61	2055
HGNC:17438	CLNK	MIST		116449
HGNC:2080	CLNS1A	ICln	CLCI	1207
HGNC:2082	CLOCK	KIAA0334		9575
HGNC:2082	CLOCK	KAT13D		9575
HGNC:2082	CLOCK	bHLHe8		9575
HGNC:16999	CLP1	HEAB		10978
HGNC:16999	CLP1	hClp1		10978
HGNC:30664	CLPB	HSP78		81570
HGNC:30664	CLPB	SKD3		81570
HGNC:30664	CLPB	FLJ13152		81570
HGNC:30664	CLPB	ANKCLB		81570
HGNC:2084	CLPP			8192
HGNC:2085	CLPS			1208
HGNC:21251	CLPSL1	dJ510O8.6	C6orf127	340204
HGNC:21250	CLPSL2	dJ510O8.5	C6orf126	389383
HGNC:21250	CLPSL2	UNQ3045	C6orf126	389383
HGNC:2087	CLPTM1			1209
HGNC:24308	CLPTM1L	FLJ14400		81037
HGNC:24308	CLPTM1L	CRR9		81037
