GENE	gain_p_value	gain_fdr	loss_p_value	loss_fdr	gain_sample_prop	normal_sample_prop	loss_sample_prop	gain_exp_mean	normal_exp_mean	loss_exp_mean	gain_vs_rest_exp_diff	loss_vs_exp_diff
MTRR	3.34982779836789e-11	1.25297326074569e-10	9.12041641401083e-13	4.26120660357843e-12	0.245901639344262	0.540983606557377	0.213114754098361	9.81969333333333	9.38289090909091	8.81333076923077	0.597765072463767	-0.706060897435899
DAP	3.55644431276797e-11	1.3275285298719e-10	1.53810491998691e-11	6.2611917405876e-11	0.234972677595628	0.543715846994536	0.221311475409836	11.9347372093023	11.4882211055276	10.9908864197531	0.59038792358804	-0.632072878492528
DDX20	4.00981266372733e-11	1.48659789250611e-10	4.6824683259521e-17	3.68200924499627e-16	0.221311475409836	0.560109289617486	0.218579234972678	9.23012222222222	8.84346146341463	8.3669875	0.520407836257311	-0.585982779720279
LPCAT1	4.23443997642407e-11	1.56774757364419e-10	7.62119283138768e-14	4.02241753450318e-13	0.256830601092896	0.532786885245902	0.210382513661202	11.4727138297872	11.0443784615385	10.5011584415584	0.582114565081351	-0.682540174358513
FNDC3A	4.5798890039471e-11	1.69105976001049e-10	5.20749452624677e-08	1.48947281325257e-07	0.251366120218579	0.502732240437158	0.245901639344262	11.1910673913043	10.7137266304348	10.2313333333333	0.635791113932084	-0.641506884057971
AMPD2	4.67559168204014e-11	1.72290190118901e-10	1.60451196566125e-08	4.85305589613796e-08	0.218579234972678	0.554644808743169	0.226775956284153	10.900825	10.4212147783251	10.129886746988	0.564156468531468	-0.42690689258802
ZC3H13	4.79486028752318e-11	1.76565961093487e-10	1.30669213933257e-10	4.78752246772868e-10	0.248633879781421	0.505464480874317	0.245901639344262	12.7147648351648	12.0212172972973	11.4332088888889	0.885986653346654	-0.816678067632852
MRPL20	5.66922821195675e-11	2.07504391859891e-10	3.01722267330056e-15	1.90987084681087e-14	0.207650273224044	0.587431693989071	0.204918032786885	10.5743328947368	10.2557744186047	9.743492	0.451045308529947	-0.595479821305842
SRM	5.92535677717931e-11	2.16154798665172e-10	8.49688552091974e-08	2.39224503317297e-07	0.207650273224044	0.590163934426229	0.202185792349727	12.2717592105263	11.7522231481481	11.3093581081081	0.632543003629763	-0.578086754905589
NEK3	6.64759542379173e-11	2.40892625144835e-10	1.42543964165673e-11	5.82509111465712e-11	0.256830601092896	0.505464480874317	0.237704918032787	7.81317340425532	7.20872378378378	6.4687632183908	0.841128183667084	-0.943610258311705
FUT10	6.84307309061835e-11	2.47811817956676e-10	2.36836159976128e-14	1.32851278903941e-13	0.292349726775956	0.497267759562842	0.210382513661202	7.60869906542056	7.30913021978022	6.66400909090909	0.491361613683109	-0.756034161686065
PEX10	6.87147443268478e-11	2.4867542661956e-10	1.28650926020647e-11	5.2719689817582e-11	0.207650273224044	0.587431693989071	0.204918032786885	9.79391710526316	9.38279069767442	8.88274666666667	0.540448139745918	-0.607417250859108
ERI1	8.01882596137426e-11	2.87718847405157e-10	3.0949093847826e-15	1.9526039992345e-14	0.278688524590164	0.486338797814208	0.234972677595628	8.78135196078431	8.47609719101124	7.85507441860465	0.507557642602496	-0.732222724252491
ATAD3B	8.83420152834546e-11	3.15317480694736e-10	1.17136259131083e-10	4.32611507407428e-10	0.207650273224044	0.587431693989071	0.204918032786885	9.644475	8.95743627906977	8.29495333333333	0.858370517241379	-0.841915738831615
NMNAT1	9.64395903239196e-11	3.4354638144744e-10	2.60516366069803e-09	8.40772923873109e-09	0.204918032786885	0.592896174863388	0.202185792349727	8.60954	8.10700506912442	7.59449324324324	0.63286439862543	-0.641587578674565
SDHAP3	1.06082593666794e-10	3.75935784564803e-10	2.7092814060366e-10	9.66682101679306e-10	0.256830601092896	0.532786885245902	0.210382513661202	6.81276382978723	6.45103743589744	6.01534155844156	0.485066770963704	-0.553350829101695
SIKE1	1.21402827405981e-10	4.27729574492943e-10	1.03871182056524e-11	4.30440308994641e-11	0.251366120218579	0.546448087431694	0.202185792349727	9.80964673913043	9.2540665	8.69790405405405	0.705784695334813	-0.731208274713071
KIF1B	1.33907383741614e-10	4.68761681162149e-10	2.09730117446009e-10	7.57124696395e-10	0.204918032786885	0.592896174863388	0.202185792349727	10.9519586666667	10.5585576036866	10.1133689189189	0.50661055670103	-0.546233478341355
STXBP3	1.38653033229212e-10	4.84133129453149e-10	7.19403569693155e-11	2.72943640653922e-10	0.218579234972678	0.549180327868853	0.23224043715847	9.84978625	9.38177412935323	8.92526941176471	0.603686599650349	-0.58974660247017
RERE	1.41074274744787e-10	4.92272597048741e-10	6.32993092393695e-12	2.6803983360671e-11	0.202185792349727	0.592896174863388	0.204918032786885	11.9598	11.5727847926267	11.082752	0.512879794520547	-0.588449030927835
MARCH6	1.42733249741946e-10	4.97743471801255e-10	7.44431106738838e-16	5.09755426993658e-15	0.243169398907104	0.540983606557377	0.215846994535519	11.1210146067416	10.748098989899	10.2132481012658	0.525454317932908	-0.650493710580868
PSRC1	1.71438556845342e-10	5.92548075273679e-10	5.86605894936825e-10	2.00935017847258e-09	0.218579234972678	0.557377049180328	0.224043715846995	9.430385	8.89524509803922	8.29698048780488	0.706670314685313	-0.749008244589488
TAF13	1.75022989234894e-10	6.04172278262803e-10	1.14406140410445e-06	2.83342669762743e-06	0.221311475409836	0.554644808743169	0.224043715846995	7.81358271604938	7.2299236453202	6.85316219512195	0.692060610786225	-0.543227593610443
HIPK1	1.85552130296781e-10	6.38903016110164e-10	5.6016058455364e-18	4.90173775177104e-17	0.237704918032787	0.546448087431694	0.215846994535519	10.7693517241379	10.4101805	9.90180632911392	0.503119466073414	-0.617251859039385
SHISA2	2.02198028420489e-10	6.93595121359478e-10	0.00831645575497005	0.0128218552003807	0.256830601092896	0.524590163934426	0.218579234972678	9.32224468085106	7.14109427083333	6.89501375	2.25352703379224	-0.962962124125874
RHOBTB2	2.10731233716031e-10	7.21054678773965e-10	2.29047475868879e-12	1.02404235570504e-11	0.275956284153005	0.489071038251366	0.234972677595628	10.6892801980198	10.4038139664804	9.86750581395349	0.459513405566971	-0.639279900332225
CPSF3L	2.15019701450294e-10	7.35215355326685e-10	1.60762123257223e-13	8.2085608049842e-13	0.207650273224044	0.587431693989071	0.204918032786885	11.1388421052632	10.8284981395349	10.3152906666667	0.443070036297641	-0.594259505154639
MIB2	2.19564656300774e-10	7.47532785572648e-10	3.8425936876272e-07	1.00647814754487e-06	0.207650273224044	0.587431693989071	0.204918032786885	9.54579078947368	9.02645674418605	8.49267733333333	0.657380444646099	-0.66941304467354
B3GALT6	2.84929912078224e-10	9.58719808908922e-10	9.90594771320151e-07	2.47329795834865e-06	0.207650273224044	0.587431693989071	0.204918032786885	9.68557763157895	9.24430604651163	8.81284266666667	0.552856941923775	-0.546709567010309
ZNF395	2.89382172746265e-10	9.73101013157237e-10	1.17601844145239e-09	3.91368738781445e-09	0.284153005464481	0.486338797814208	0.229508196721311	10.6024134615385	10.2192713483146	9.75048095238095	0.53344132413388	-0.610091033434651
COMMD6	3.00998463932694e-10	1.01154006863781e-09	9.27789594211288e-15	5.50842363428587e-14	0.262295081967213	0.516393442622951	0.221311475409836	10.1480958333333	9.83583756613757	9.35139382716049	0.457591388888888	-0.589625471085119
DIAPH3	3.18502886572972e-10	1.0664281199111e-09	1.30288298341384e-05	2.88364128020222e-05	0.254098360655738	0.502732240437158	0.243169398907104	8.35948279569893	7.57206684782609	7.18012584269663	0.915191586907716	-0.656308092321422
FAM105B	3.3277502180486e-10	1.11148892604057e-09	1.95917240927375e-14	1.1121095771594e-13	0.245901639344262	0.546448087431694	0.207650273224044	9.50932222222222	9.090425	8.56152105263158	0.564537439613526	-0.658906533575319
BMP1	4.25280209571223e-10	1.40669607781251e-09	7.8484696181261e-11	2.9624756222517e-10	0.281420765027322	0.486338797814208	0.23224043715847	10.6845941747573	10.2788842696629	9.77460352941177	0.568690372475912	-0.652992911869374
LZIC	4.26310969091462e-10	1.40925193838285e-09	2.206301900052e-11	8.83000130341289e-11	0.204918032786885	0.592896174863388	0.202185792349727	8.95194133333333	8.57209170506913	7.96422567567568	0.534427243986254	-0.705430146242134
ADAL	5.18730633155152e-10	1.69933292601097e-09	7.04635468052432e-10	2.39914700952418e-09	0.202185792349727	0.549180327868853	0.248633879781421	8.24064189189189	7.82129452736318	7.26913846153846	0.591423398741207	-0.664998629370629
KBTBD7	5.50076357692187e-10	1.79986038906952e-09	1.20892785515028e-10	4.45369021837363e-10	0.254098360655738	0.510928961748634	0.234972677595628	7.49685053763441	6.92100374331551	6.32799302325581	0.762656032139903	-0.784274119601329
ARGLU1	5.96898568729037e-10	1.94374662124584e-09	5.5239542609069e-13	2.6532265315751e-12	0.273224043715847	0.505464480874317	0.221311475409836	10.663803	10.1035237837838	9.41612098765432	0.769601120300752	-0.88399199480182
BIVM	6.41803596889572e-10	2.08252492133925e-09	1.10842274663186e-07	3.07950935037086e-07	0.281420765027322	0.5	0.218579234972678	9.24042038834951	8.61667158469945	8.07058625	0.789858411163204	-0.770722141608392
LRIG2	7.08178644128187e-10	2.28432579774603e-09	3.53934357422406e-13	1.74200958282451e-12	0.229508196721311	0.554644808743169	0.215846994535519	7.88779642857143	7.46546896551724	6.96453670886076	0.562659549138805	-0.624540294623562
ELF1	7.1801804850685e-10	2.31333130554331e-09	2.18381210886064e-13	1.1013229033597e-12	0.254098360655738	0.508196721311475	0.237704918032787	10.7529096774194	10.3791204301075	9.74952068965517	0.5744309228406	-0.754196156222964
ATP5F1	7.48765686500527e-10	2.40955180552703e-09	1.82911404481007e-20	2.28810055724289e-19	0.221311475409836	0.565573770491803	0.213114754098361	11.6662234567901	11.3730009661836	10.8710935897436	0.430586614684859	-0.584376201923078
CEPT1	7.89789566503137e-10	2.53857611693563e-09	4.51914275753978e-18	3.99724415816964e-17	0.226775956284153	0.557377049180328	0.215846994535519	9.25014578313253	8.96397254901961	8.44764556962025	0.430306913874579	-0.5990878798571
DUT	8.13392280078984e-10	2.61136698501548e-09	7.50008854469785e-19	7.4777608115472e-18	0.204918032786885	0.565573770491803	0.229508196721311	10.348452	9.96057149758454	9.29507619047619	0.579982240549828	-0.768655015197568
EDNRB	8.32146811348841e-10	2.67000807096123e-09	2.16246531041695e-06	5.21710687856977e-06	0.273224043715847	0.516393442622951	0.210382513661202	13.670374	12.7436788359788	12.051638961039	1.1270224962406	-1.01269564103716
WDR47	9.80712401895502e-10	3.12466185924815e-09	1.24527443452535e-11	5.11437125617768e-11	0.218579234972678	0.554644808743169	0.226775956284153	9.01914125	8.56938128078818	8.14167228915663	0.573885305944057	-0.55484961897058
